dwc:county,dwc:country,dwc:family,dwc:day,dwc:recordedBy,dwc:order,dwc:institutionCode,dwc:class,dwc:phylum,idigbio:uuid,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:subgenus,dwc:decimalLatitude,dwc:higherClassification,dwc:catalogNumber,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:specificEpithet,dwc:stateProvince,dwc:collectionCode,dwc:genus,dwc:continent,idigbio:dateModified,dwc:scientificName,dwc:year
,Australia,Holothuriidae,16,,Aspidochirotida,FLMNH,Holothuroidea,,6072efc7-211d-4df2-823e-1cc74e0eb906,Semper,F59ACE23-A916-46EC-8A83-26AC7C3B40BE,,-23.4417666667,,10130-Echinodermata,151.9004333333,,11,gracilis,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T21:35:30.028Z,Holothuria gracilis,2009
,French Antilles,Holothuriidae,14,"Gustav Paulay, John Slapcinsky, Mandy Bemis, François Michonneau, Jean-Philippe Marechal, Romain Renoux",Aspidochirotida,FLMNH,Holothuroidea,,e63ce6da-04a6-43fe-9947-edfcddc6d706,Selenka,3B243E00-D45F-4FFB-9161-6C10EFE3FB00,,18.078,,11805-Echinodermata,-63.014,,4,glaberrima,St. Martin,Invertebrate Zoology,Holothuria,,2014-10-16T21:39:55.646Z,Holothuria glaberrima,2012
,Australia,Holothuriidae,17,François Michonneau,Aspidochirotida,FLMNH,Holothuroidea,,3ad193d1-f957-46ee-883a-9a0a629907f8,Lesson,E7110ACA-CCC5-4421-9D1C-AB848C9F5D7A,,-14.7429,,8419-Echinodermata,145.5143,,2,edulis,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T16:40:09.867Z,Holothuria edulis,2009
Maui Island,USA,Holothuriidae,8,Cory Pittman,Aspidochirotida,FLMNH,Holothuroidea,,4e88a17c-3e15-4d23-ae63-f7660d9822f4,Forskaal,157E7184-6324-428F-AE64-9E89F77691F8,,20.8108,,6280-Echinodermata,-156.6214,,12,impatiens,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:18:36.966Z,Holothuria impatiens,2007
,Singapore,Holothuriidae,21,Nathaniel Evans,Aspidochirotida,FLMNH,Holothuroidea,,961bdc35-70a6-4d6f-b8e7-10a3293c5eca,Brandt,E47E99BF-CEC0-4624-B5DA-253DE6C5FC85,,1.2186,,13668-Echinodermata,103.8513166667,,5,leucospilota,,Invertebrate Zoology,Holothuria,,2014-10-16T21:18:58.334Z,Holothuria leucospilota,2013
,Oman,Holothuriidae,1,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,f98b581b-9d75-49ad-a321-45313184840e,Ludwig,4AFF10D5-6153-41B7-9FA4-C70D0FAE94FE,,20.0111111111,,2364-Echinodermata,58.6333333333,,11,insignis,,Invertebrate Zoology,Holothuria,,2014-10-16T15:38:55.814Z,Holothuria insignis,1999
,Vanuatu,Holothuriidae,,"Meyer, C. P.",Aspidochirotida,FLMNH,Holothuroidea,,99e40ab8-0dc1-44c1-8350-4208b7023d30,Selenka,41CA7E8F-453C-4A59-A59D-3830580914E4,,-15,,4873-Echinodermata,167,,1,verrucosa,Sanma Province,Invertebrate Zoology,Holothuria,,2014-10-16T20:21:20.721Z,Holothuria verrucosa,2005
Reunion Island,France,Holothuriidae,30,François Michonneau,Aspidochirotida,FLMNH,Holothuroidea,,dc7020f1-9f63-4503-9581-97c37d0d1cc1,Jäger,FF2108B4-0F92-4296-96AB-DF9B001A68BC,,-21.0941,,7416-Echinodermata,55.2347,,7,fuscocinerea,Mascarene Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:23:34.783Z,Holothuria fuscocinerea,2007
,Papua New Guinea,Holothuriidae,1,,Aspidochirotida,FLMNH,Holothuroidea,,fc7219e4-a95c-4da5-bfa6-9ee1f6b424b9,Cherbonnier,1016C5C6-137E-4C11-80B2-3B7719838741,,-5.198333,,15506-Echinodermata,145.827332,,12,turriscelsa,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T21:49:22.981Z,Holothuria turriscelsa,2012
,Madagascar,Holothuriidae,15,"G. Bakary, H. Bruggemann, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,c1a47e99-c484-4e52-8393-b6cf4eaa2a4e,Semper,C1A5ACEC-380D-4EEC-8B61-5DE591270418,,-13.4244,,7399-Echinodermata,48.3642,,5,difficilis,,Invertebrate Zoology,Holothuria,,2014-10-16T19:12:41.972Z,Holothuria difficilis,2008
,Seychelles,Holothuriidae,,Hal Koike,Aspidochirotida,FLMNH,Holothuroidea,,099ee07d-98e6-4425-b803-d9bf3d0d9a0d,,B6E04813-86D1-4C35-8304-A9FF108F2848,,,,11322-Echinodermata,,,,"sp. ""pentard""",,Invertebrate Zoology,Holothuria,,2014-10-16T17:38:52.424Z,"Holothuria sp. ""pentard""",
,Portugal,Holothuriidae,25,Athila Bertoncini,Aspidochirotida,FLMNH,Holothuroidea,,1d88e64b-6fd0-46a3-9a76-631e50bcfcf0,Gmelin,022F8070-4B20-437C-B9AC-A4F1875B8E5D,,,,5973-Echinodermata,,,10,tubulosa,Azores,Invertebrate Zoology,Holothuria,,2014-10-16T23:09:28.442Z,Holothuria tubulosa,2007
,Trinidad & Tobago,Holothuriidae,3,"Liu, H-C",Aspidochirotida,FLMNH,Holothuroidea,,36e9da1f-b601-4c95-9e6c-db532dce190a,Selenka,E566F70A-9A7E-461F-80AC-FC4D08E0AFCB,,11.140201,,4620-Echinodermata,-60.799119,,2,unicolor,Tobago Island,Invertebrate Zoology,Holothuria,,2014-10-16T23:15:19.482Z,Holothuria unicolor,2005
,Papua New Guinea,Holothuriidae,11,"Rudo von Cosel, Jean-François Barazer, Maclay Lamang",Aspidochirotida,FLMNH,Holothuroidea,,411d7422-d7fe-471c-9c4e-0a9fbae3e286,Linnaeus,949FB682-1A67-4565-80F2-AD73A11BBCD2,,-5.204167,,14591-Echinodermata,145.79834,,11,,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T22:49:20.088Z,,2012
,Papua New Guinea,Holothuriidae,10,,Aspidochirotida,FLMNH,Holothuroidea,,cd4b4b2a-1112-431f-9e44-25077d9434de,Forskaal,BEFD3E21-D847-4E2B-930D-03F144D04B2A,,-5.255087,,14542-Echinodermata,145.785052,,11,impatiens,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T18:31:54.993Z,Holothuria impatiens,2012
Mayotte Island,France,Holothuriidae,29,"Arthur Anker, François Michonneau",Aspidochirotida,FLMNH,Holothuroidea,,33d50638-8cb2-4cf1-91f1-5c7426f536ea,Forskaal,B003A52C-6313-4EC1-B658-B5A79CA04173,,-12.947371,,7055-Echinodermata,45.099797,,5,impatiens,Comoros Islands,Invertebrate Zoology,Holothuria,,2014-10-16T17:18:03.785Z,Holothuria impatiens,2008
Okinawa,Japan,Holothuriidae,14,"Yoshihisa Fujita, Daisuke Uyeno",Aspidochirotida,FLMNH,Holothuroidea,,c9d4a286-33d4-4c67-a45d-3788e7ac2af1,Lesson,40912651-4A45-4FAE-9FAE-9125948A07C5,,26.444199,,10977-Echinodermata,127.772746,,5,edulis,Ryukyus,Invertebrate Zoology,Holothuria,,2014-10-16T16:26:52.652Z,Holothuria edulis,2011
,Australia,Holothuriidae,14,François Michonneau,Aspidochirotida,FLMNH,Holothuroidea,,748408f3-854b-43b7-bd11-5c7d90cff7b6,Ludwig,B17141DC-E279-4DE8-93D2-E339CD3BF9CB,,-22.67552,,9417-Echinodermata,113.68403,,5,lineata,Western Australia,Invertebrate Zoology,Holothuria,,2014-10-16T19:56:41.703Z,Holothuria lineata,2009
Majuro Atoll,Republic of the Marshall Islands,Holothuriidae,5,François Michonneau & Sun Kim,Aspidochirotida,FLMNH,Holothuroidea,,7def9a60-587f-4a8a-8b94-7b0008e2656a,Brandt,9BEB02D1-8FF0-485A-900A-F90D6EB4146E,,7.08353,,6772-Echinodermata,171.15209,,4,leucospilota,Marshall Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:32:41.307Z,Holothuria leucospilota,2008
Moorea Island,French Polynesia,Holothuriidae,26,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,00f68441-db44-4eee-b8fe-55ece76e2bc2,Forskaal,59B306DE-B55B-4BF8-92E6-A1C383520152,,-17.5,,596-Echinodermata,-149.8,,10,impatiens,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T19:51:19.090Z,Holothuria impatiens,2001
Guam Island,USA,Holothuriidae,31,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,a1a47112-5df6-4d49-9292-ac919890dc6f,Bell,1559C08C-A472-4D68-819C-EE8CD6B4C6EE,,13.5,,4838-Echinodermata,144.8,,5,whitmaei,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:03:01.107Z,Holothuria whitmaei,2003
Asuncion Island,Northern Mariana Islands,Holothuriidae,5,,Aspidochirotida,FLMNH,Holothuroidea,,02c81f19-ec63-40ec-a13e-c7568c5df500,Jäger,9911E4F3-681E-4BDA-B30E-8F8E11AA3738,,19.7,,12514-Echinodermata,145.4,,9,atra,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T15:59:30.047Z,Holothuria atra,2003
Majuro Atoll,Republic of the Marshall Islands,Holothuriidae,4,François Michonneau & Sun Kim,Aspidochirotida,FLMNH,Holothuroidea,,cf60535a-5727-4d9a-a590-920042b16c83,Selenka,F7E383AA-A309-4C0D-9006-DFD0D70FA8D6,,7.16517,,6793-Echinodermata,171.03608,,4,verrucosa,Marshall Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:43:46.144Z,Holothuria verrucosa,2008
Hawaii Island,USA,Holothuriidae,1,"Pittman, C.",Aspidochirotida,FLMNH,Holothuroidea,,73461d58-30d1-4411-a580-eba5471e6076,Ludwig,59A96ACC-B1EB-43AD-9B33-ABAF8738F4D1,,,,944-Echinodermata,,,10,lineata,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:03:47.250Z,Holothuria lineata,2000
,Panama,Holothuriidae,,I. C. Enochs,Aspidochirotida,FLMNH,Holothuroidea,,56e83341-33d5-4ac0-ab0a-df9156ff3786,Lesson,7162C39A-D361-494D-A9D2-6A828B86EDBB,,8.6317,,9064-Echinodermata,-79.0299,,,hilla,,Invertebrate Zoology,Holothuria,,2014-10-16T22:55:46.653Z,Holothuria hilla,2008
,Palau,Holothuriidae,14,C. Otto,Aspidochirotida,FLMNH,Holothuroidea,,330d5546-f1b4-4339-a79e-30b2e84b85b2,Lesson,CDECD688-D2EC-4BF5-BD00-2044C5315940,,,,12288-Echinodermata,,,8,hilla,Peleliu State,Invertebrate Zoology,Holothuria,,2014-10-16T19:40:25.173Z,Holothuria hilla,1966
,Oman,Holothuriidae,31,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,03b6d014-8fc5-4205-9d89-b465e7b2cd60,Ludwig,0220A387-A92B-40FE-8FC1-EC9981B855AE,,,,1375-Echinodermata,,,10,insignis,,Invertebrate Zoology,Holothuria,,2014-10-16T21:56:21.568Z,Holothuria insignis,1999
,Australia,Holothuriidae,16,,Aspidochirotida,FLMNH,Holothuroidea,,7b239eb0-0172-46ae-bb93-381aa10ef40c,Semper,832FF8E4-FC04-485D-99D7-357074E717CD,,-23.4417666667,,10125-Echinodermata,151.9004333333,,11,gracilis,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T21:22:38.495Z,Holothuria gracilis,2009
Okinawa Island,Japan,Holothuriidae,21,"Nat Evans, Francois Michonneau, Gustav Paulay, Tohru Naruse, Yuji Ise",Aspidochirotida,FLMNH,Holothuroidea,,b2c30ae5-1377-4acf-9149-632a9480967b,,BF1EBD4F-C94C-4994-97DB-C555930D577F,,26.531352,,10696-Echinodermata,128.05066,,7,spinifera,Okinawa Prefecture,Invertebrate Zoology,Holothuria,,2014-10-16T15:48:29.674Z,Holothuria spinifera,2010
Oahu Island,USA,Holothuriidae,,,Aspidochirotida,FLMNH,Holothuroidea,,d792ae7e-6fbe-4b8a-8dfe-587d11d89e0d,Selenka,BFAD0589-7965-4366-A3A8-489A9223AEA6,,,,6056-Echinodermata,,,10,pardalis,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:54:29.990Z,Holothuria pardalis,2006
Viti Levu Island,Fiji,Holothuriidae,10,"Kirkendale, L. & Bonito, V.",Aspidochirotida,FLMNH,Holothuroidea,,a30860a4-8d8f-4f9c-9de1-7012cfdbd581,Semper,AEA4DF26-67D6-452C-A38F-524E6F6965BD,,-18.1788166667,,358-Echinodermata,178.4574333333,,11,difficilis,Fiji Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:29:13.402Z,Holothuria difficilis,2001
,Palau,Holothuriidae,26,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,506f03c4-4255-4e1c-b818-6087b04719f8,Semper,0A63B24E-CB95-4874-BB15-53B55272D7BE,,,,1742-Echinodermata,,,7,coluber,,Invertebrate Zoology,Holothuria,,2014-10-16T21:06:10.796Z,Holothuria coluber,1999
,French Polynesia,Holothuriidae,,John Starmer,Aspidochirotida,FLMNH,Holothuroidea,,d315c46f-facd-4428-9e75-bf62b51b4aa5,Semper,B6DFAF1C-639E-4D09-AB80-C4F14D8C2D7F,,-8.93718,,14088-Echinodermata,-140.12067,,1,difficilis,Marquesas Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:16:50.478Z,Holothuria difficilis,2012
,French Polynesia,Holothuriidae,,John Starmer,Aspidochirotida,FLMNH,Holothuroidea,,f063cae2-d6eb-4e68-ae89-d7001e5780c4,Bell,F091D9EA-3074-40F4-B2CF-5DBCF5D5D338,,-9.36858,,14068-Echinodermata,-140.11352,,1,whitmaei,Marquesas Islands,Invertebrate Zoology,Holothuria,,2014-10-16T21:34:06.780Z,Holothuria whitmaei,2012
,Palau,Holothuriidae,5,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,f0c4e9e2-7a37-4dbe-8aa6-a6ebf53d0204,Semper,3172B587-0FC3-4300-B8EE-667F25CF0EDD,,,,1634-Echinodermata,,,3,coluber,,Invertebrate Zoology,Holothuria,,2014-10-16T23:20:42.131Z,Holothuria coluber,2003
Guam Island,USA,Holothuriidae,5,F. Rowe,Aspidochirotida,FLMNH,Holothuroidea,,26ec2e24-fe80-4ea4-94a1-c0a50d33bb8c,Forskaal,F2E6A34D-A45E-4A4F-9C63-14FBC1956CE7,,13.5,,12290-Echinodermata,144.8,,4,impatiens,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:04:42.228Z,Holothuria impatiens,1975
,Djibouti,Holothuriidae,2,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,05137b65-859c-4cb1-b529-be5bfcf00143,Jäger,D3B81E14-A859-42F3-87A1-27C90043634C,,11.55875,,12079-Echinodermata,42.74083,,10,atra,,Invertebrate Zoology,Holothuria,,2014-10-16T23:03:01.055Z,Holothuria atra,2012
,Vanuatu,Holothuriidae,9,David Lane et al.,Aspidochirotida,FLMNH,Holothuroidea,,69b163ff-3a11-4b59-86bc-99d5601fa08d,Cherbonnier,1EE02910-B937-4DFF-85B1-F114A543C65F,,,,5560-Echinodermata,,,10,fuscogilva,Sanma Province,Invertebrate Zoology,Holothuria,,2014-10-16T15:41:11.202Z,Holothuria fuscogilva,2006
,Madagascar,Holothuriidae,16,Gustav Paulay,Aspidochirotida,FLMNH,Holothuroidea,,db006ef6-e1fb-4379-b12b-6898946bf053,Semper,24B425EB-4F99-48CD-84D8-FE3BCA3FB652,,-13.4139,,7432-Echinodermata,48.3056,,5,flavomaculata,,Invertebrate Zoology,Holothuria,,2014-10-16T21:58:20.847Z,Holothuria flavomaculata,2008
,Philippines,Holothuriidae,28,"Netchy, K. & Lasley, R.",Aspidochirotida,FLMNH,Holothuroidea,,661152ec-d8bd-42bd-a9a0-0a40c728ef45,Ludwig,4FD157F5-E9C0-487A-A1C7-44E0653F293C,,9.4158,,4116-Echinodermata,123.2449,,4,lineata,Negros Province,Invertebrate Zoology,Holothuria,,2014-10-16T23:07:10.467Z,Holothuria lineata,2005
,Algeria,Holothuriidae,7,Karim Mezali,Aspidochirotida,FLMNH,Holothuroidea,,82a64cea-1603-4c79-ad51-3099bbb32b05,Gmelin,CC0336A6-EC57-4A86-8E7D-9FE48663170E,,,,3853-Echinodermata,,,5,tubulosa,Division 27,Invertebrate Zoology,Holothuria,,2014-10-16T18:58:49.193Z,Holothuria tubulosa,2007
Maui Island,USA,Holothuriidae,11,"Pittman, C.",Aspidochirotida,FLMNH,Holothuroidea,,4faf390d-40ea-4c35-884b-a4a6867f8cfa,Forskaal,8EB7F9FD-8F45-466F-A255-DA87EE2F3CAD,,,,4606-Echinodermata,,,12,impatiens,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:33:08.823Z,Holothuria impatiens,2002
,Madagascar,Holothuriidae,26,"A. Anker, G. Bakary, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,a2440aa6-35ae-464e-bee8-1be971c71b3b,Selenka,107A41F1-6746-416D-9617-6EFF1CB97F7C,,-13.44624,,7319-Echinodermata,48.33157,,5,pardalis,,Invertebrate Zoology,Holothuria,,2014-10-16T19:44:18.384Z,Holothuria pardalis,2008
Tahuata,French Polynesia,Holothuriidae,6,"Nathaniel Evans, Serge Andrefouet, Francesca Benzoni, Jean-Louis Menou, Marco Olivirio, Claude Payri",Aspidochirotida,FLMNH,Holothuroidea,,e82c06c6-6b20-4179-9f16-9efcdc5990fd,Ludwig,76AD3B9B-5E1E-446C-9589-FC45F4F69B19,,-9.8913166667,,11271-Echinodermata,-139.0854333333,,12,imitans,Marquesas Islands,Invertebrate Zoology,Holothuria,,2014-10-16T18:19:23.219Z,Holothuria imitans,2011
Guam Island,USA,Holothuriidae,11,"Francois Michonneau, Tom Schils, Amanda Devilliers, Daisuke Uyeno, Tohru Naruse",Aspidochirotida,FLMNH,Holothuroidea,,763201dd-7428-4e43-88b5-c81ddfb39729,Ludwig,364B368A-C789-49D5-A3AE-8ABDAA13B17D,,13.596892,,10318-Echinodermata,144.834935,,6,olivacea,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T15:12:02.073Z,Holothuria olivacea,2010
,Ecuador,Holothuriidae,3,"Cleveland P. Hickman, Jr.",Aspidochirotida,FLMNH,Holothuroidea,,ef71cb92-a066-4145-a92e-77499055adaf,Theel,08508F1E-A1F3-429D-AB1D-03875015E1EC,,,,9646-Echinodermata,,,5,fuscorubra,Galapagos Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:26:14.749Z,Holothuria fuscorubra,1996
Maui Island,USA,Holothuriidae,25,"Pittman, C.",Aspidochirotida,FLMNH,Holothuroidea,,c293ba03-7062-4676-b218-34b0f2f6ac0d,Selenka,EB1D3425-0A67-4EF3-A28D-BF72C7C5F129,,20.81083,,4371-Echinodermata,-156.62139,,4,pardalis,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:59:19.610Z,Holothuria pardalis,2005
,Egypt,Holothuriidae,3,Arthur Anker,Aspidochirotida,FLMNH,Holothuroidea,,33966b72-de85-4dd2-9ee2-a3af2db733ea,Semper,3E7BEEA8-2CC8-4F1E-811C-F8D05B644769,,,,9698-Echinodermata,,,9,arenicola,,Invertebrate Zoology,Holothuria,,2014-10-16T20:59:31.285Z,Holothuria arenicola,2009
Henderson Island,Pitcairn Islands,Holothuriidae,,,Aspidochirotida,FLMNH,Holothuroidea,,035f85e8-1571-43d3-b194-a5601f29b3e1,Bell,BF342E80-B5EB-47F8-AD08-A574D7823E6E,,,,3198-Echinodermata,,,,whitmaei,Pitcairn Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:23:47.388Z,Holothuria whitmaei,
,New Caledonia,Holothuriidae,14,"Paulay, G.",Aspidochirotida,FLMNH,Holothuroidea,,1b128029-81a3-4d8c-a018-28f80b0dadc8,Linnaeus,8EF90156-29D9-4003-BF5D-F7F0B49D7EF9,,,,2002-Echinodermata,,,1,,New Caledonia,Invertebrate Zoology,Holothuria,,2014-10-16T22:45:17.015Z,,1999
,France,Holothuriidae,29,Nathaniel Evans,Aspidochirotida,FLMNH,Holothuroidea,,7b4897eb-40be-4f85-9a6c-ffaf7949b77d,Jäger,A658F6A8-D7D9-4F2B-9D4B-627EA688A68D,,-22.64908,,15792-Echinodermata,167.39381,,10,atra,New Caledonia,Invertebrate Zoology,Holothuria,,2014-10-16T16:25:30.280Z,Holothuria atra,2013
,Australia,Holothuriidae,12,"Arthur Anker, Robert Lasley",Aspidochirotida,FLMNH,Holothuroidea,,29753956-986e-4c1d-ba93-b2029442c189,Ludwig,A19907E6-FB28-4DFA-91FF-2D87E4229369,,,,8259-Echinodermata,,,2,insignis,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T19:27:45.396Z,Holothuria insignis,2009
Viti Levu Island,Fiji,Holothuriidae,8,"Bonito, V.",Aspidochirotida,FLMNH,Holothuroidea,,d6a10a35-5ff6-47d9-99cd-73d96be7f12d,Selenka,2C426C83-E189-4E2B-8479-2700B20CFF76,,-18.3725333333,,450-Echinodermata,177.9722666667,,10,pervicax,Fiji Islands,Invertebrate Zoology,Holothuria,,2014-10-16T16:38:42.325Z,Holothuria pervicax,2001
Moorea Island,French Polynesia,Holothuriidae,8,"Sarah McPherson, Gustav Paulay, Chris Meyer",Aspidochirotida,FLMNH,Holothuroidea,,3fc10de8-454e-4af5-a5d7-fd969dcfb247,Brandt,BA02C2CB-A259-471F-8A46-5D855F8D0A98,,-17.59568,,9871-Echinodermata,-149.84564,,12,cinerascens,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:47:57.408Z,Holothuria cinerascens,2009
,Mexico,Holothuriidae,28,"T. A. Ebert, D. M. Dexter",Aspidochirotida,FLMNH,Holothuroidea,,e838b3b5-d273-48f4-a9b8-eefccb7119e2,Selenka,F0FF47EA-61F9-4026-8A08-E4E4EC7B8934,,23.3827,,16149-Echinodermata,-109.4253,,1,lubrica,Baja California Sur,Invertebrate Zoology,Holothuria,,2014-10-16T16:16:06.724Z,Holothuria lubrica,1972
,Papua New Guinea,Holothuriidae,1,"Pierre Laboutte, Anthony Berberian, Line Le Gall",Aspidochirotida,FLMNH,Holothuroidea,,861986e5-29e8-47b0-9520-293974b56f8a,Forskaal,D3C01124-00F1-45CC-B96B-01EE7EF2F6A4,,-5.116667,,15021-Echinodermata,145.823334,,12,impatiens,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T20:34:27.479Z,Holothuria impatiens,2012
Guam Island,USA,Holothuriidae,19,"Paulay, G., Malay, M., Bonito, V.",Aspidochirotida,FLMNH,Holothuroidea,,b76bc387-06a9-4738-b2cd-522be0f83cec,Cherbonnier,6B212D89-690E-482C-82A1-09B4B529053C,,13.5,,4711-Echinodermata,144.8,,7,turriscelsa,Mariana Islands,Invertebrate Zoology,Holothuria,,2014-10-16T22:00:31.218Z,Holothuria turriscelsa,2003
Okinawa Island,Japan,Holothuriidae,21,"Nat Evans, Francois Michonneau, Gustav Paulay, Tohru Naruse, Yuji Ise",Aspidochirotida,FLMNH,Holothuroidea,,36cfc8b9-23de-42b1-a26a-783abad572d2,Mitsukuri,A2335511-E7B1-4DEC-9964-396A7ED7E851,,26.543861,,13595-Echinodermata,128.049731,,7,isuga,Okinawa Prefecture,Invertebrate Zoology,Holothuria,,2014-10-16T17:31:36.506Z,Holothuria isuga,2010
,Madagascar,Holothuriidae,15,"G. Bakary, H. Bruggemann, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,FLMNH,Holothuroidea,,2a41eaf0-0936-4a37-afb5-7c71b8654511,Ludwig,ADA98099-20D2-4DC4-9D8A-86EB1868826C,,-13.4244,,7396-Echinodermata,48.3642,,5,excellens,,Invertebrate Zoology,Holothuria,,2014-10-16T22:31:56.572Z,Holothuria excellens,2008
Moorea Island,French Polynesia,Holothuriidae,17,J. Poupin,Aspidochirotida,FLMNH,Holothuroidea,,c9c1d09e-2f75-4398-a292-17aaca89e322,Linnaeus,5D531B0E-EDBF-472D-8FB7-12AACD383A09,,-17.47904,,7998-Echinodermata,-149.7643,,10,,Society Islands,Invertebrate Zoology,Holothuria,,2014-10-16T23:25:12.898Z,,2008
Iriomote Island,Japan,Holothuriidae,10,"Nat Evans, Francois Michonneau",Aspidochirotida,FLMNH,Holothuroidea,,69e259d9-c719-44e0-81c6-a43bdbcc8be0,Selenka,81AFE970-EF9C-49CE-8609-9F98DA8E7257,,24.421202,,10532-Echinodermata,123.802599,,7,pervicax,Okinawa Prefecture,Invertebrate Zoology,Holothuria,,2014-10-16T16:32:19.356Z,Holothuria pervicax,2010
,Australia,Holothuriidae,15,"François Michonneau, Molly Timmers",Aspidochirotida,FLMNH,Holothuroidea,,5336b910-5f95-4058-9339-638d00b1c971,Selenka,64A10C43-C9A6-4DAD-983C-FBF5B1305383,,,,8335-Echinodermata,,,2,verrucosa,Queensland,Invertebrate Zoology,Holothuria,,2014-10-16T16:51:04.264Z,Holothuria verrucosa,2009
,Palau,Holothuriidae,10,,Aspidochirotida,FLMNH,Holothuroidea,,ec097c42-1b70-42b1-9fb6-4ca0dc7efb96,Semper,655FA9F9-9AF8-47F4-A361-89E2579FF7CE,,7.3186666667,,8951-Echinodermata,134.5066666667,,2,gracilis,Koror State,Invertebrate Zoology,Holothuria,,2014-10-16T18:59:30.197Z,Holothuria gracilis,2004
Kosrae Island,Federated States of Micronesia,Holothuriidae,25,"Sun Kim, Alex Kerr, François Michonneau",Aspidochirotida,FLMNH,Holothuroidea,,fd0802b0-e981-4de3-b3af-b19b56006e33,Brandt,F206AA59-EDFB-4CEE-B0A4-8C8E4874F37D,,5.34222,,6946-Echinodermata,163.01986,,2,leucospilota,Caroline Islands,Invertebrate Zoology,Holothuria,,2014-10-16T16:31:43.900Z,Holothuria leucospilota,2008
Yap State,Federated States of Micronesia,Holothuriidae,31,Kris Netchy & Alex Kerr,Aspidochirotida,FLMNH,Holothuroidea,,ffef7487-5599-4565-9442-048bc2472edb,Bell,ED0514C3-3EB8-4AF5-B4F8-8556192E23EF,,9.50113,,5866-Echinodermata,138.16055,,7,whitmaei,Caroline Islands,Invertebrate Zoology,Holothuria,,2014-10-17T00:02:06.187Z,Holothuria whitmaei,2007
Oahu Island,USA,Holothuriidae,24,"J. Earle, J. Hoover, G. Paulay",Aspidochirotida,FLMNH,Holothuroidea,,585226f5-4997-4606-a52f-0d40772849b0,Lesson,8111219F-B7CA-4356-B66F-95538CF309D4,,19.99667,,4811-Echinodermata,-155.24556,,2,hilla,Hawaiian Islands,Invertebrate Zoology,Holothuria,,2014-10-16T20:35:19.404Z,Holothuria hilla,2006
Matuku Island,Fiji,Holothuriidae,1,"Mascha, M.",Aspidochirotida,FLMNH,Holothuroidea,,b737d201-1391-4890-b6d6-f0975827b2d6,Cherbonnier,EFA7CBF6-D28E-49CA-81DB-00C2837667CB,,,,1369-Echinodermata,,,1,fuscogilva,Fiji Islands,Invertebrate Zoology,Holothuria,,2014-10-16T17:56:02.619Z,Holothuria fuscogilva,1988
,Papua New Guinea,Holothuriidae,27,"Arthur Anker, Zdenek Duris, Jessica Goodheart, Fredrik Leliaert",Aspidochirotida,FLMNH,Holothuroidea,,d2099363-c3d1-46a3-915d-c9abe132befd,Semper,DCB6121F-11FB-43C0-BDBF-EE9E41624FD5,,,,15403-Echinodermata,,,11,arenicola,Madang Province,Invertebrate Zoology,Holothuria,,2014-10-16T15:15:51.311Z,Holothuria arenicola,2012
